mz,rt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,isotopes,adduct
768.0571758,366.7988228,1119.676921,1128.916743,120.5408688,183.2901478,313.2337729,2065.039449,1649.282722,1585.499638,1855.165318,782.1452912,845.8324362,1002.089139,813.7156826,702.6851215,933.5908308,487.6392736,554.4939451,438.6167822,912.2595157,793.5873708,776.6167822,1524.899654,738.9939451,1105.355536,994.8771629,655.4022493,1262.854671,699.3460215,949.869378,889.2984437,788.0216264,643.7984437,889.8996543,807.2517308,1280.6609,1347.660035,1352.948962,693.4273357,657.9904851,1029.710208,1034.775952,931.4749136,668.2802772,519.1392736,1527.400519,578.7517308,578.2084779,1016.65571,686.9446372,560.99827,,
926.0403819,733.5976456,813.8858555,330.8424844,1041.841292,348.7295974,589.1735783,946.8192732,2026.756275,924.0744326,809.1135942,1288.696797,1256.647402,614.7485512,760.9900175,1417.133219,618.8979243,1350.354671,818.7750872,1095.847752,1013.092561,920.7534608,1192.562284,1192.903979,956.5224914,1069.326125,857.4653987,648.5908308,640.163495,664.7794122,1025.967129,1282.660035,776.16436,1406.845157,679.7759522,1088.180797,564.0865058,1304.583911,908.8961944,1141.974914,709.2352943,888.5207615,591.2543258,730.4723186,1423.990485,1282.274222,1433.583911,869.1790665,785.5224914,1407.090831,1251.99481,1044.876298,,
449.1992504,713.3926257,1824.244956,1050.863079,629.3141864,1524.972503,1912.283984,984.8417807,369.3321475,1850.517954,1616.636723,538.6158696,509.809371,823.4005336,964.4242843,567.7776822,1220.468859,1408.235294,553.99827,1377.663495,1170.139274,1026.589966,1222.755191,1222.752596,1396.471454,473.5951557,615.7551908,1503.82699,771.6418686,1212.515572,758.5389279,1237.353806,1297.378028,1401.039793,856.3218001,556.49827,796.536333,442.6894464,668.495675,825.3062286,1329.845157,1372.227509,606.3927344,659.6384086,742.5432529,1321.062284,1308.82353,951.2508658,752.0614194,1275.012977,803.7750872,587.6851215,,
330.8208585,564.1863249,1448.176329,1571.040334,775.0568103,1868.159213,246.1053494,250.5306338,1665.856772,245.2177014,1928.286879,530.3519903,212.2348861,1314.059389,266.3205784,619.9740486,1059.800174,1289.737024,882.16263,889.4757786,962.1851215,1119.346887,873.2309693,1221.303634,1499.774222,1285.094291,628.16609,663.4204158,958.1782015,1072.207613,849.0622844,426.999135,1315.617647,462.3797579,692.2119379,1501.33045,865.2828722,1234.775087,1296.3218,742.3261251,1081.368513,830.0934257,935.497405,1309.753461,1173.538928,1197.638409,979.5432529,1011.544983,1311.540658,1177.849481,866.4169558,696.0181665,,
360.5888378,654.3317983,320.8374622,1022.184045,100.5109218,1916.230588,1902.794167,1777.199006,1076.303685,1317.38654,1491.911308,820.841928,1186.495848,529.5019728,206.5809348,938.3780279,1501.419551,764.3555364,1126.99308,996.16436,1303.018166,915.6358136,1355.237024,1346.416091,1070.728374,545.4264707,1242.046713,1234.108132,1387.892734,1359.585641,1263.165225,1295.083911,1424.324395,927.6081322,523.3996543,711.3486165,1159.593426,1222.611592,564.3953294,949.3494815,1014.853806,1337.8218,883.2595157,926.7993087,1219.32699,912.703288,525.831315,957.9498272,961.2283744,812.1401386,1297.878028,1124.49308,,
255.9279822,500.4628006,335.2329104,323.3751147,907.0743435,307.9011618,1501.974928,1959.196682,550.4713952,820.2874449,1733.112969,493.3062045,706.6904849,670.6625823,861.2535677,762.9653987,1160.711938,1370.442042,751.7084779,1304.187716,1441.66436,1057.33218,1410.109862,613.1816615,1160.326125,518.327855,1234.560554,502.4247407,723.0865058,1278.094291,731.4930801,1057.950692,873.3079586,1106.393599,792.1358136,500.0475779,882.370243,580.2569208,1155.66436,1063.82699,1325.48789,565.4238758,1208.252596,995.3711079,1390.32526,1124.611592,1173.226644,657.9273357,699.4429072,1118.393599,1335.395329,821.1401386,,
560.0320812,610.8132939,1110.234769,306.2567143,946.8106908,310.8408098,673.1249597,1333.06871,319.9579723,1069.647646,1299.745495,1244.589986,594.5983291,953.1505959,720.7815268,657.4446372,1340.181662,881.9904851,1060.591696,1238.878028,1279.403114,1415.059689,583.3079586,690.5657443,751.6366786,667.4515572,869.8953294,1377.32699,1410.351211,750.0441179,1136.48789,734.8529415,618.0899658,984.6349486,848.6081322,1020.781142,794.0631494,541.7275094,545.9005193,1403.069204,1366.083046,693.2543258,895.3970594,736.3010386,717.7525958,482.82872,738.665225,998.2318343,1531.536333,1273.206748,914.0908308,1177.019031,,
287.5499818,623.2471523,802.9155872,97.75329739,1391.54966,301.0138232,719.9602922,1888.784687,550.7695583,483.2363556,1680.443469,513.5537235,902.0939591,604.7204849,739.8882045,564.3019036,1404.181662,826.9463672,1351.181662,530.995675,716.7335643,995.1842565,1319.134949,886.1089972,961.5441179,1118.282872,1372.488755,1006.758651,1312.32353,1413.230104,1102.156575,1317.684256,1421.110727,688.0925607,813.2750872,548.7067479,1373.161765,1070.869378,490.9273357,1443.156575,805.5899658,1197.468859,927.9230108,1200.589101,761.7560558,1415.275087,1417.445502,776.663495,1142.945502,657.4913501,1040.965399,553.8762979,,
586.3520088,528.438982,918.2149963,478.5348659,466.7222291,824.9163636,2190.942246,1617.68612,973.2445754,1765.145965,995.8228756,383.265852,938.1496612,1010.152008,476.1497546,1381.963669,1449.012977,630.495675,648.8062286,625.6384086,1124.752596,738.8079586,842.9930801,842.163495,870.5692043,1416.942042,1420.275952,731.2275094,697.0216264,445.0458479,707.6185121,675.4913501,1274.760381,731.4489622,893.8737029,1101.33045,1250.927336,1060.186851,749.6859865,788.7067479,535.16609,1102.258651,1149.211938,654.7326993,618.4031143,1187.226644,1094.046713,794.0692043,527.3745679,870.4749136,731.4005193,825.3062286,,
583.2125005,662.1029598,228.0566582,1638.909529,1462.590126,363.0625314,1703.580519,1773.801843,1445.160615,1032.925584,667.076452,236.450222,248.1002707,999.0932288,423.5278033,950.5873708,502.5441179,1450.848617,1320.130624,1327.016436,626.0865058,1169.965399,629.5216264,974.3503465,1251.711938,769.2802772,1291.942042,799.6574401,811.83045,1359.634949,1377.251731,673.2084779,876.4463672,504.2543258,998.2828722,1292.205883,705.8538065,1282.137544,951.2525958,589.1609001,956.7326993,670.3468865,1375.32526,1136.472319,1232.497405,682.9472322,796.4506922,732.0467129,1326.038063,1018.686851,1542.734429,867.5847758,,
766.5870392,725.8264841,562.8810616,743.0963612,365.6228672,1170.553547,1367.913487,787.7175611,1108.106634,362.9192349,1697.079551,128.300222,1300.551063,341.2717897,1098.208454,573.7802772,787.0631494,560.99654,546.3269901,1051.299309,934.3252601,535.661765,864.7595157,910.7577858,1066.16263,456.5934257,881.4178208,1194.418686,755.8987893,1381.521626,720.4662637,1300.710208,596.2603807,1100.448962,640.3209351,953.2543258,1237.066609,1435.545848,938.1306237,852.4446372,1078.82699,1243.752596,1336.108997,656.0380629,885.4178208,949.4005193,1053.516436,1275.275087,1030.281142,1212.99654,1533.256921,1403.012977,,
293.6546803,223.8094512,2313.827846,1369.562966,1935.732184,405.1735916,1528.889479,1774.555806,1354.17297,1169.250969,2000.038448,1039.55726,426.2115054,1214.243834,493.0324888,779.6868515,614.5147065,850.331315,578.0441179,1514.702423,943.4411772,595.7266444,931.0190315,1114.111592,967.0908308,782.5648793,754.6115922,782.5856408,555.9939451,790.4939451,1362.33045,916.8019036,1431.515572,919.8555364,662.3226651,974.5389279,1431.538063,852.6150522,700.2352943,1051.966264,1333.560554,776.0371979,1414.966264,1346.852941,1470.856401,1305.260381,1209.941177,600.9455022,982.7335643,1262.98789,848.4472322,766.3070936,,
850.5894304,556.4151634,1335.923344,36.60223678,75.11896493,557.1650395,1936.234566,1390.605152,1978.532959,1739.726482,1386.692224,465.9399241,911.3650283,324.3805025,953.3879591,525.997405,1314.535468,1071.807094,1160.663495,612.9238758,1372.565744,1061.251731,1572.800174,763.535468,493.8512115,1145.186851,529.5432529,925.4645337,1036.536333,876.7283744,773.868513,1188.303634,905.7551908,1220.039793,645.3927344,1599.062284,1096.656575,644.0830458,1012.66609,1151.277682,1249.6609,743.8503465,846.3728379,1030.945502,1160.467994,1218.997405,1225.916956,722.6825265,1025.916956,910.9679936,1096.608132,1381.631489,,
781.3482161,264.219491,1738.533043,1335.248644,959.4406453,1962.660501,356.2164695,605.5385685,1719.288538,1583.644514,360.3925574,217.5809075,1108.154191,326.7648277,766.6878072,887.8806229,526.6418686,530.6885814,570.1410036,1335.227509,526.9740486,1105.181662,863.331315,1000.942042,1388.33218,1359.302769,871.2984437,1177.282007,1043.230969,537.2335643,1427.540658,1510.208478,925.5622844,720.6591701,790.3953294,1085.970589,1258.303634,714.6557101,1196.515572,1177.402249,927.663495,791.0899658,807.7041529,827.3044986,650.1868515,1040.663495,1073.607267,607.9031143,1440.728374,1190.160035,843.6306237,522.6868515,,
283.1684677,382.3411458,984.7377266,1654.244343,1143.389212,958.9516674,845.1649318,1162.150091,1965.176909,1314.587407,1874.457391,421.264298,306.2521461,704.3115054,1289.280582,826.4230108,530.2283744,695.161765,1272.849481,619.7335643,1201.302769,815.5674743,516.0224914,768.0432529,988.7266444,1101.038063,1513.877163,740.1176472,1429.320935,730.9645337,1119.136679,929.333045,896.5899658,1274.418686,924.0908308,590.4403122,1262.589101,793.9212808,1505.874568,612.4446372,536.1816615,1143.273357,906.6384086,1151.871973,1124.516436,1211.403979,1134.711938,1337.755191,1240.661765,591.3243951,1059.253461,860.5397929,,
743.6848994,304.6295308,234.1745725,388.560324,1210.947562,651.8703888,1728.844347,539.0769288,291.5371461,620.1050432,622.1874611,310.520409,300.900779,250.3680526,328.8315988,916.2975787,1111.282007,1177.111592,727.9506922,1265.281142,1321.135814,926.4230108,1533.012112,1260.067474,1423.634949,846.7058829,894.4688586,675.3261251,1548.114187,820.9904851,1397.876298,987.6107272,623.8788929,802.2768172,921.7525958,562.7820072,1305.276817,605.8252601,714.1851215,539.2802772,893.6833915,1158.949827,1182.757786,442.0925607,859.8019036,815.7344293,1028.967129,1260.782872,747.0908308,851.8486165,1065.542388,615.8503465,,
495.6648969,365.2445905,278.025092,1494.467085,1029.625342,450.2184572,2037.047016,1866.640888,1553.331384,1190.866364,1330.329608,848.9791042,890.2984985,1108.364824,343.0413223,715.0614194,1128.584776,1350.447232,800.5224914,941.1340836,1167.782007,1008.232699,1111.378028,1534.32526,1211.616782,496.9740486,972.165225,827.661765,720.661765,717.7569208,874.7292394,1444.134949,1209.873703,1261.019896,603.6790665,769.6072672,889.2820072,800.6133222,889.5622844,722.8711079,1343.850346,875.16436,536.8979243,819.49827,820.7257794,683.9013843,874.8771629,1092.469724,1104.705883,1036.583911,707.1141872,1003.565744,,
156.3019682,407.2088626,1714.308772,1631.73487,811.3531463,1830.630243,1582.190104,2011.164722,588.0834165,1167.287725,1432.880703,1067.361914,489.9168277,1060.94562,409.5148141,737.1107272,633.8961944,629.2603807,567.7984437,584.1557101,899.2110729,773.9013843,1169.928201,1189.133219,685.1868515,1104.634949,903.9212808,1049.734429,1138.227509,859.8019036,584.2759522,567.5692043,1341.636679,1328.351211,940.5441179,1214.205883,1029.039793,1214.017301,1029.441177,682.5415229,1183.609862,882.995675,956.0856408,1334.205018,495.9221458,966.0830458,974.3477515,658.9212808,621.8079586,812.370243,1267.060554,1264.919551,,
505.7473533,393.2207719,1390.977966,1103.833711,2104.699518,1094.322134,1664.249397,656.4027606,1006.982046,1673.419258,511.6822116,1311.713554,1134.139059,245.923371,927.927001,1203.472319,1360.297579,564.2577858,998.1782015,1512.346887,1311.852941,1100.393599,984.1600351,487.1885814,804.2820072,813.2326993,570.33045,1058.302769,1240.139274,1051.449827,1008.589101,1510.847752,1222.32872,590.2577858,1472.774222,529.3797579,1290.133219,1320.394464,1037.020761,1319.113322,553.9506922,1127.751731,1057.320935,473.16609,1224.425606,1434.299309,687.5596894,781.6790665,763.3961944,761.6410036,1596.82353,1401.968859,,
705.0480333,694.7418381,513.8626073,1070.377352,1139.551607,712.2631167,1264.01244,806.0347365,137.7982732,707.0093306,1814.602707,1084.673398,599.1809387,406.0142396,1021.189402,1163.680797,1029.712803,1331.725779,1274.947232,939.3010386,1220.299309,1290.083046,868.7577858,1199.902249,1476.422146,1325.300174,722.6375436,1579.729239,600.4939451,786.3935994,1010.897059,466.2837372,1436.877163,1101.403114,973.8070936,1487.353806,871.5129765,663.9178208,1390.133219,1080.82353,780.327855,1227.284602,704.3261251,496.2110729,695.8226651,678.497405,864.7802772,876.5709343,1003.443772,820.4247407,1397.116782,748.0942907,,
544.5001839,648.1148691,990.1244179,600.6001284,873.7024237,1649.708466,1559.572929,1026.39934,1928.679192,1025.274797,392.4302848,384.0324713,958.0721422,1148.32526,1246.472855,635.7837372,865.7335643,683.66263,773.7993087,1211.681662,1339.022491,847.0908308,1237.497405,694.4723186,549.7119379,1551.205018,1484.703288,1112.799309,802.2292394,1053.442907,1203.089966,1473.519031,1502.630624,1050.116782,848.6323537,1232.847752,711.1098622,1418.924741,1292.916091,1273.043253,1123.921281,1135.588236,927.5406579,962.6124572,1205.702423,702.0882358,697.2128029,626.7603807,666.8477515,1343.090831,1423.283737,600.16436,,
814.6687365,315.5091569,1159.653145,1124.725621,1579.208509,1564.348816,1185.858527,603.6455174,1730.843879,619.1691651,1563.864508,637.2082532,528.4680526,650.2397138,1001.687118,698.0432529,872.5605544,647.2577858,734.6141872,576.2344293,1050.259516,528.1349486,934.0432529,1441.564879,1043.941177,980.2344293,1395.442042,1315.712803,755.9645337,567.3780279,767.1583051,862.9186858,1188.069204,640.5847758,1151.305364,964.7102079,1339.566609,464.1401386,573.333045,1288.089966,1242.446367,749.5882358,988.2508658,686.66263,1324.253461,535.6410036,872.4472322,1467.776817,838.4437722,601.8754329,552.4679936,1172.32699,,
201.9385753,191.1705729,838.0817478,1261.141175,565.7917398,2122.753224,660.6356935,1027.530999,1452.649052,1355.602799,1875.466652,737.7348277,258.6041325,826.6391529,1278.634516,968.9904851,1306.703288,567.2136679,517.8728379,1205.449827,706.3226651,936.4256057,1448.117647,1066.086506,718.9913501,1012.971454,1050.088236,852.6150522,1449.012112,505.49827,1397.614187,1017.568339,1214.416956,1158.232699,1113.013842,986.0397929,1350.923011,536.3243951,1184.186851,955.6885814,1361.015572,1052.257786,822.2309693,1422.418686,719.4878901,840.8754329,1415.211938,441.0692043,1083.521626,1041.538928,998.33045,632.2560558,,
204.0793802,400.9919334,715.4851007,1542.351006,1484.469258,616.3873462,2024.09457,1461.793,1690.860957,1876.940978,1919.034718,665.6897138,940.2314022,232.002333,769.0250867,826.5942907,1357.302769,1016.419551,649.0683393,1198.233564,683.7560558,587.0683393,1008.392734,1212.901384,1048.275087,896.1401386,595.6089972,650.7534608,1421.802769,778.0380629,533.8503465,665.8564014,866.1609001,1526.442042,515.1885814,1366.110727,1120.761246,1367.156575,1282.087371,1087.117647,1127.633219,488.0467129,1167.993945,1159.045848,720.2352943,587.2110729,1125.499135,1022.084776,1131.774222,696.2257794,1124.949827,1406.440312,,
208.0830685,377.6784489,1852.017732,1492.875031,513.901568,1504.537732,1412.316682,1897.02524,662.064827,1761.094153,700.528485,1335.549322,859.2445336,195.2537858,669.0245609,1261.115917,589.3044986,761.9749136,832.3935994,1426.706748,1094.112457,1344.012112,1061.232699,1364.107267,734.4411772,788.6799315,666.5657443,689.9653987,1180.397924,1207.942907,745.9904851,743.0614194,1271.610727,661.4697236,1267.229239,537.8555364,670.829585,1356.656575,1278.656575,664.7828722,1158.636679,636.1072672,1252.379758,1048.114187,1081.092561,1466.941177,697.8027686,1182.184256,593.1340836,635.7595157,646.1124572,671.49654,,
804.443232,595.2709709,1485.732645,2143.946107,7.51645761,679.939989,1156.745187,1128.691425,1322.102258,2027.540896,1708.047797,888.9951393,585.2994606,251.1667478,512.191558,875.4005193,1015.521626,1487.375433,1475.567474,1230.299309,907.202423,1206.108997,1413.256056,1297.926471,1147.950692,956.3564014,643.6894464,1251.755191,599.829585,1490.275952,562.8927344,458.33045,543.4446372,1312.444637,590.2569208,1289.800174,677.6124572,1426.899654,1227.785467,1053.870243,873.7854671,974.8979243,1383.182526,1199.893599,1569.893599,997.6133222,526.8494815,1160.590831,719.0683393,986.2102079,1104.564014,1466.609862,,
510.350605,766.2365239,1471.393527,217.9517466,1288.967217,1266.041584,1732.405254,1888.919776,1332.371649,1153.499123,464.1553996,685.4774742,558.8676651,866.7492775,727.8126135,1443.115917,1475.516436,751.4506922,909.2318343,1281.421281,594.7128029,1147.541523,958.9904851,710.7076129,801.2050179,1064.210208,996.7776822,965.3797579,1217.775087,507.7846022,846.702423,1169.66436,1082.8218,1058.563149,1495.136679,1244.803634,771.8719729,1031.98962,1015.917821,1320.753461,1300.893599,834.1842565,1434.868513,763.7266444,1198.425606,605.6323537,1402.65744,1254.731834,779.8944644,1388.275087,1170.442907,1450.776817,,
672.752738,665.2114244,269.7934963,1646.844111,470.6861556,1256.001393,202.8978784,431.7850668,1506.693153,424.642389,1838.084962,801.3845512,884.4039767,477.2905959,348.2130633,970.99481,548.5916957,1377.877163,511.331315,1059.189446,825.9662637,561.7811422,1479.32526,955.9723186,1205.750001,1161.113322,510.8754329,1481.402249,1519.468859,1200.636679,1015.726644,1214.211073,1415.111592,966.6565751,1546.467129,1297.734429,1523.800174,881.9887551,530.0423879,1079.564014,700.8044986,1005.870243,1320.990485,669.9515572,470.999135,807.7136679,1422.538928,1212.972319,835.0683393,820.3529415,1195.227509,1016.773357,,
235.6846346,508.2339621,1286.807544,1572.70504,1343.374512,274.1376795,1058.376466,339.7721306,1023.602468,890.777675,1425.84626,1190.285108,883.7057858,844.3858033,642.3938929,1089.134084,964.5147065,1374.585641,1132.872838,980.5181665,563.16436,931.6842565,1311.901384,624.6565751,1473.586506,551.8062286,1096.756056,1258.205883,712.829585,649.4506922,926.4723186,1251.040658,590.6894464,1112.282007,1339.470589,888.4723186,667.9705886,529.0934257,1525.678202,1150.660035,816.6799315,627.6141872,730.9472322,1181.902249,1104.087371,1046.759516,1297.086506,1104.539793,1334.302769,1088.751731,973.1583051,705.5839108,,
331.2602473,573.5117187,730.6357058,2085.922691,601.026575,943.9492193,1456.759853,211.8516782,561.0550122,282.3892347,1887.896546,403.4877099,1084.290623,238.1299416,428.0548141,1208.923011,466.7352943,1287.371108,1376.536333,1413.368513,1353.113322,1284.327855,1238.641004,1623.441177,1465.782007,1014.641869,1195.084776,973.0406579,797.3209351,498.9472322,865.2335643,1420.278547,960.5847758,1270.165225,1113.536333,1028.756921,1250.371973,1437.136679,672.3512115,1610.631489,1065.969724,1082.686851,866.4420422,816.9878901,1039.846887,634.9671287,915.7058829,458.0925607,1367.202423,972.4498272,1196.183391,1196.036333,,
651.3311045,189.6163406,1341.04977,631.6623428,43.84403132,1290.930767,278.1004703,823.8121341,999.0957977,1491.461126,471.2204334,471.9103603,669.8735093,1211.739759,1223.54591,1168.284602,690.5847758,1273.705018,484.7820072,1166.473184,799.3218001,1228.940312,1368.467994,1037.83045,854.5839108,742.9264707,771.8538065,698.6124572,1089.608132,904.8486165,1598.678202,1134.134084,1129.493945,1110.708478,704.7785472,1244.760381,704.2128029,907.6107272,1329.331315,928.3961944,939.9264707,476.4723186,964.2257794,1101.305364,898.5415229,603.4031143,1042.805364,1373.892734,1093.539793,685.9731836,1100.689446,746.2335643,,
400.1535722,228.4721481,1198.82542,454.4258566,1740.585053,1145.660174,1586.104582,726.3147469,1969.154787,1028.161594,320.0627941,371.7291393,1146.55252,1039.079326,703.9233846,720.1176472,609.2067479,1069.678202,607.16436,1208.608997,1238.631489,867.3762979,746.7084779,821.663495,1085.973184,1261.66263,1449.277682,1176.990485,801.4463672,796.1081322,900.3070936,1128.611592,1272.783737,960.5830458,571.2058829,1407.584776,861.5380629,1007.561419,995.0839108,861.7551908,1319.921281,839.1816615,836.4904851,492.499135,687.5856408,994.2837372,936.9662637,603.3486165,1043.852941,1391.062284,606.8494815,1240.845157,,
585.7308845,244.0144711,1586.15281,925.3308064,687.7393444,743.2570898,1348.308059,179.7961212,1056.805729,1151.947053,422.8957889,394.0733671,1038.729696,539.099149,418.2298968,1211.82353,1521.32353,1373.753461,920.4662637,937.3027686,509.5467129,715.0190315,691.6565751,1081.706748,1032.495675,1238.301904,1297.351211,1075.879758,467.0700693,1244.378893,1386.331315,1465.966264,1004.663495,1180.186851,1210.520761,868.5432529,929.2742222,729.83218,1312.277682,860.202423,1288.512977,1284.916091,557.0467129,1193.275952,579.3209351,693.6081322,686.9256057,760.7768172,650.8477515,1217.234429,1103.258651,727.0449829,,
154.5115112,741.3688071,716.0951062,2040.487703,408.8084984,1589.291672,886.7346411,1494.056084,1174.421281,1559.041973,1918.403886,581.2407614,1228.893001,1162.715679,932.6122532,601.3953294,1197.946367,978.702423,1139.632354,877.4169558,822.0631494,1127.320935,1219.703288,1117.393599,1245.402249,990.7794122,903.1167822,975.9653987,669.7318343,651.3010386,881.0674743,1284.917821,1108.756921,1012.158305,1276.307094,1216.156575,1354.661765,596.3538065,1246.780277,623.1072672,933.2361593,1128.094291,621.4169558,913.0224914,513.1885814,1340.540658,918.7794122,1394.117647,1000.877163,537.161765,617.9480972,963.3001737,,
251.4962871,520.6678205,752.6921508,1870.414978,1850.714639,1333.474201,1570.670674,1094.908773,764.5579188,1074.358059,601.6925186,257.6675093,888.6775852,806.4269172,1149.148547,1226.251731,1328.470589,524.2067479,1043.658305,617.8970594,796.7058829,1270.569204,676.7067479,704.16263,911.3529415,1101.750001,1074.229239,1309.967994,1282.283737,821.2352943,613.4878901,1335.993945,987.49827,973.5389279,1296.583046,804.0380629,952.0925607,1422.875433,1352.022491,1268.015572,1140.730969,879.4913501,788.4472322,995.5155715,516.4455022,1150.182526,603.3062286,468.7119379,945.1583051,774.99481,532.0657443,590.5692043,,
803.7075354,396.3292365,489.3867031,24.63155478,1551.725684,1371.533636,701.9304941,594.4176419,1817.018154,623.072653,821.1321833,357.2275229,288.2692016,1112.768876,1276.307928,1043.705018,627.5839108,868.3027686,879.4922151,650.4212808,978.5380629,716.2275094,919.4039793,718.2309693,1165.108997,876.9896201,1153.797579,924.5198965,1233.540658,534.7344293,1034.616782,1287.351211,1383.180797,1051.852941,572.6176472,719.8719729,518.6591701,958.2041529,756.8261251,560.0147065,1247.368513,1179.894464,1419.255191,780.4896201,950.9939451,1228.206748,1426.8218,1262.441177,760.8538065,591.9186858,957.4031143,608.3711079,,
568.7573862,323.2803184,1167.056052,1752.984046,29.27827189,521.3890082,1013.246919,1261.319427,1138.80333,347.905283,852.4586348,139.6327167,1264.277242,338.9836923,476.7003954,1233.894464,905.4455022,1460.801904,564.4723186,1286.069204,690.6349486,623.7326993,1140.899654,954.6574401,805.0458479,703.5441179,945.3546715,1127.973184,1396.013842,1288.420416,568.7534608,466.4264707,714.2820072,1117.165225,570.4455022,1318.495675,959.8209351,968.9878901,650.1089972,639.0605544,1060.180797,1354.299309,1413.228374,1470.068339,1283.683391,1487.497405,935.3261251,988.8788929,1313.916091,823.5925607,974.5692043,1033.730969,,
572.8228734,690.0791412,33.6656598,1319.974125,847.3392792,1592.909063,921.1155197,1169.461824,766.9065761,1062.480023,1332.969051,604.2147517,1181.698329,922.3361325,1294.939879,1234.632354,1404.876298,607.9429072,806.1167822,1260.278547,1328.210208,1053.038928,1029.469724,910.2975787,1272.085641,619.0916957,1138.189446,1462.109862,1306.400519,669.9446372,1216.925606,1234.869378,627.1851215,884.8001737,1529.035468,489.0899658,1143.037198,559.7551908,1443.135814,680.8503465,1465.822665,1275.592561,1198.375433,1260.352941,1193.327855,1422.568339,1296.833045,734.6133222,436.997405,460.0692043,1070.641004,578.3797579,,
438.5308466,713.3926257,326.7983119,1328.773925,98.75500453,757.1791429,1380.865833,1073.318984,365.3287776,1384.704077,1389.573445,1287.723821,396.2780662,499.7192912,820.3971393,691.16263,945.7301044,1115.877163,774.6133222,1098.466264,1277.108997,877.1600351,903.1366786,1283.756056,546.5942907,762.5129765,1018.163495,579.6877165,1299.641004,906.9403122,541.1591701,627.1150522,539.8503465,1155.829585,817.2517308,946.8209351,1058.209343,495.4939451,1176.226644,1052.537198,913.7802772,1394.282007,1359.368513,633.9247407,656.8218001,1410.070934,1013.279412,1377.780277,1464.48789,633.8564014,1003.521626,607.5423879,,
903.4264896,220.7009866,184.1376589,1152.057846,1285.942002,1860.842681,765.5391387,1832.115536,965.0503501,1653.116188,1123.284443,181.8898033,589.8018793,286.0901636,1150.05844,553.0458479,971.6314887,717.5164365,505.1859865,514.1401386,706.6825265,750.3979243,1372.133219,1135.949827,1288.022491,1057.520761,1091.112457,1359.540658,1317.399654,1091.779412,717.6548451,1044.443772,567.9264707,568.5198965,747.4896201,953.7119379,735.3209351,939.3512115,1298.488755,887.4878901,1433.063149,711.8797579,1187.995675,1383.559689,791.9039793,1027.401384,1002.873703,1421.544983,1363.280277,1375.774222,864.4463672,612.3737029,,
329.3810135,231.5806127,1745.017361,1333.827174,807.7262874,587.0256459,1016.153577,453.4971353,1850.745955,1269.682601,691.6627837,970.2236475,1250.318783,962.6921733,483.62563,681.4896201,1453.776817,809.0614194,1006.586506,598.6833915,594.0674743,697.6833915,1067.107267,1001.752596,919.4922151,1185.781142,1500.392734,879.7301044,659.9282007,1341.564014,1308.893599,1139.138409,1461.230104,671.6133222,1027.711073,903.2569208,852.0666093,876.0198965,1425.656575,861.3218001,585.4671287,989.0467129,830.1877165,1267.663495,644.0865058,982.5700693,1082.416956,1152.559689,802.0648793,780.8762979,1012.730104,1160.467994,,
257.3970849,682.3079797,1269.37044,1844.471358,2038.38635,821.9722739,1878.152581,1029.050109,655.6922717,855.6726941,1659.80247,926.9369172,886.7658481,924.6306446,401.8678656,672.2500008,820.1323537,1015.974049,1230.806229,622.1107272,479.1859865,808.9186858,1187.898789,817.4031143,897.5830458,1331.108997,523.5397929,864.3987893,1431.951557,623.99654,1181.236159,1252.559689,616.4221458,1405.852076,743.8468865,473.7828722,691.6609001,1447.252596,1064.99135,1071.520761,1424.066609,548.7301044,953.2768172,1242.617647,1195.016436,710.7984437,809.4437722,807.7500008,1391.211073,788.0371979,1371.469724,738.7794122,,
599.9452771,464.7154577,934.2443158,2051.808836,111.5613697,829.4243505,274.1873424,572.587841,155.6699481,280.5415114,2076.274704,575.5226583,254.2898929,263.7566271,542.9194158,1287.594291,536.7577858,500.331315,699.8036336,924.0605544,1354.923011,1101.212803,1082.66263,816.9455022,729.7500008,1343.83218,1021.401384,415.2370243,1130.228374,569.6583051,735.0147065,630.0934257,695.661765,705.7352943,956.6115922,1054.99481,560.1349486,1436.730969,957.7335643,512.6842565,883.2326993,1577.132354,1549.609862,997.165225,907.0692043,770.3053636,649.32872,1191.373703,941.8935994,1464.735294,602.2275094,1401.067474,,
461.6704974,161.6401592,84.06033966,312.1973046,582.5259502,1641.909592,1853.292003,350.1977694,1331.8982,898.7669817,645.8720145,1089.352236,834.0540838,557.1291393,1301.024721,1160.442907,589.8070936,1318.616782,1243.441177,1138.040658,1405.15744,1329.110727,1054.83045,1288.807094,1304.495675,919.99654,874.9653987,562.1859865,825.9714536,849.0389279,917.6816615,504.9515572,1149.630624,1141.754326,1192.278547,1170.587371,1060.307959,1000.394464,788.3027686,958.49654,530.2534608,648.6894464,1302.49481,868.2370243,1326.154845,1155.346887,800.0614194,1410.725779,1301.427336,878.536333,1080.1609,1275.021626,,
